Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,Unnamed: 13
2025.05.22 13:35:00,1600.0,USDJPY!,buy,in,0.05,143.664,1600.0,- 0.35,0.0,0.00,9 455.62,,
2025.05.23 01:25:00,1601.0,USDJPY!,sell,out,0.05,143.872,1601.0,- 0.35,0.0, 7.23,9 462.50,,
2025.05.23 01:50:00,1602.0,USDJPY!,sell,in,0.05,143.842,1602.0,- 0.35,0.0,0.00,9 462.15,,
2025.05.23 23:30:00,1603.0,USDJPY!,buy,out,0.05,142.523,1603.0,- 0.35,0.0, 46.27,9 508.07,,
2025.05.26 02:45:00,1604.0,USDJPY!,buy,in,0.05,142.888,1604.0,- 0.35,0.0,0.00,9 507.72,,
2025.05.26 04:54:38,1605.0,USDJPY!,sell,out,0.05,142.411,1605.0,- 0.35,0.0,- 16.75,9 490.62,sl 142.415,
2025.05.26 10:15:00,1606.0,USDJPY!,buy,in,0.05,142.805,1606.0,- 0.35,0.0,0.00,9 490.27,,
2025.05.26 17:35:00,1607.0,USDJPY!,sell,out,0.05,142.791,1607.0,- 0.35,0.0,- 0.49,9 489.43,,
2025.05.27 01:20:00,1608.0,USDJPY!,sell,in,0.05,142.692,1608.0,- 0.35,0.0,0.00,9 489.08,,
2025.05.27 07:45:00,1609.0,USDJPY!,buy,out,0.05,142.724,1609.0,- 0.35,0.0,- 1.12,9 487.61,,
2025.05.27 08:15:01,1610.0,USDJPY!,buy,in,0.05,143.135,1610.0,- 0.35,0.0,0.00,9 487.26,,
2025.05.27 22:10:00,1611.0,USDJPY!,sell,out,0.05,144.246,1611.0,- 0.35,0.0, 38.51,9 525.42,,
2025.05.28 02:50:00,1612.0,USDJPY!,sell,in,0.05,144.154,1612.0,- 0.35,0.0,0.00,9 525.07,,
2025.05.28 04:09:29,1613.0,USDJPY!,buy,out,0.05,144.462,1613.0,- 0.35,0.0,- 10.66,9 514.06,sl 144.462,
2025.05.28 06:00:00,1614.0,USDJPY!,buy,in,0.05,144.598,1614.0,- 0.35,0.0,0.00,9 513.71,,
2025.05.28 10:40:00,1615.0,USDJPY!,sell,out,0.05,144.164,1615.0,- 0.35,0.0,- 15.05,9 498.31,,
2025.05.28 11:50:00,1616.0,USDJPY!,sell,in,0.05,144.073,1616.0,- 0.35,0.0,0.00,9 497.96,,
2025.05.28 15:15:00,1617.0,USDJPY!,buy,out,0.05,144.473,1617.0,- 0.35,0.0,- 13.84,9 483.77,,
2025.05.28 15:55:00,1618.0,USDJPY!,buy,in,0.05,144.521,1618.0,- 0.35,0.0,0.00,9 483.42,,
2025.05.28 23:25:00,1619.0,USDJPY!,sell,out,0.05,144.849,1619.0,- 0.35,0.0, 11.32,9 494.39,,
2025.05.29 00:15:00,1620.0,USDJPY!,sell,in,0.05,144.78,1620.0,- 0.35,0.0,0.00,9 494.04,,
2025.05.29 02:06:01,1621.0,USDJPY!,buy,out,0.05,145.078,1621.0,- 0.35,0.0,- 10.27,9 483.42,sl 145.078,
2025.05.29 02:35:00,1622.0,USDJPY!,buy,in,0.05,145.624,1622.0,- 0.35,0.0,0.00,9 483.07,,
2025.05.29 10:20:00,1623.0,USDJPY!,sell,out,0.05,145.395,1623.0,- 0.35,0.0,- 7.88,9 474.84,,
2025.05.29 10:45:00,1624.0,USDJPY!,sell,in,0.05,145.317,1624.0,- 0.35,0.0,0.00,9 474.49,,
2025.05.30 10:15:00,1625.0,USDJPY!,buy,out,0.05,144.009,1625.0,- 0.35,0.0, 45.41,9 519.55,,
2025.05.30 10:20:00,1626.0,USDJPY!,buy,in,0.05,144.073,1626.0,- 0.35,0.0,0.00,9 519.20,,
2025.05.30 15:15:00,1627.0,USDJPY!,sell,out,0.05,143.521,1627.0,- 0.35,0.0,- 19.23,9 499.62,,
2025.05.30 15:25:00,1628.0,USDJPY!,sell,in,0.05,143.575,1628.0,- 0.35,0.0,0.00,9 499.27,,
2025.05.30 17:39:51,1629.0,USDJPY!,buy,out,0.05,144.225,1629.0,- 0.35,0.0,- 22.53,9 476.39,sl 144.225,
2025.06.02 01:00:00,1630.0,USDJPY!,sell,in,0.05,143.756,1630.0,- 0.35,0.0,0.00,9 476.04,,
2025.06.03 04:30:02,1631.0,USDJPY!,buy,out,0.05,143.041,1631.0,- 0.35,0.0, 24.99,9 500.68,,
2025.06.03 05:05:00,1632.0,USDJPY!,buy,in,0.05,143.214,1632.0,- 0.35,0.0,0.00,9 500.33,,
2025.06.03 10:15:00,1633.0,USDJPY!,sell,out,0.05,142.784,1633.0,- 0.35,0.0,- 15.06,9 484.92,,
2025.06.03 11:25:00,1634.0,USDJPY!,sell,in,0.05,142.722,1634.0,- 0.35,0.0,0.00,9 484.57,,
2025.06.03 14:15:00,1635.0,USDJPY!,buy,out,0.05,143.099,1635.0,- 0.35,0.0,- 13.17,9 471.05,,
2025.06.03 16:00:00,1636.0,USDJPY!,buy,in,0.05,143.425,1636.0,- 0.35,0.0,0.00,9 470.70,,
2025.06.04 03:00:00,1637.0,USDJPY!,sell,out,0.05,143.82,1637.0,- 0.35,0.0, 13.73,9 484.08,,
2025.06.04 04:30:00,1638.0,USDJPY!,sell,in,0.05,143.833,1638.0,- 0.35,0.0,0.00,9 483.73,,
2025.06.04 07:40:06,1639.0,USDJPY!,buy,out,0.05,144.128,1639.0,- 0.35,0.0,- 10.23,9 473.15,,
2025.06.04 07:45:00,1640.0,USDJPY!,buy,in,0.05,144.164,1640.0,- 0.35,0.0,0.00,9 472.80,,
2025.06.04 15:21:19,1641.0,USDJPY!,sell,out,0.05,143.673,1641.0,- 0.35,0.0,- 17.09,9 455.36,sl 143.673,
2025.06.04 17:05:00,1642.0,USDJPY!,sell,in,0.05,143.27,1642.0,- 0.35,0.0,0.00,9 455.01,,
2025.06.05 07:30:00,1643.0,USDJPY!,buy,out,0.05,143.008,1643.0,- 0.35,0.0, 9.16,9 463.82,,
2025.06.05 08:20:01,1644.0,USDJPY!,buy,in,0.05,143.061,1644.0,- 0.35,0.0,0.00,9 463.47,,
2025.06.05 13:45:01,1645.0,USDJPY!,sell,out,0.05,143.069,1645.0,- 0.35,0.0, 0.28,9 463.40,,
2025.06.06 01:15:00,1646.0,USDJPY!,sell,in,0.05,143.464,1646.0,- 0.35,0.0,0.00,9 463.05,,
2025.06.06 05:25:01,1647.0,USDJPY!,buy,out,0.05,143.871,1647.0,- 0.35,0.0,- 14.14,9 448.56,,
2025.06.06 05:35:00,1648.0,USDJPY!,buy,in,0.05,143.858,1648.0,- 0.35,0.0,0.00,9 448.21,,
2025.06.06 23:05:00,1649.0,USDJPY!,sell,out,0.05,144.796,1649.0,- 0.35,0.0, 32.39,9 480.25,,
2025.06.09 01:05:01,1650.0,USDJPY!,sell,in,0.05,144.746,1650.0,- 0.35,0.0,0.00,9 479.90,,
2025.06.09 14:45:00,1651.0,USDJPY!,buy,out,0.05,144.449,1651.0,- 0.35,0.0, 10.28,9 489.83,,
2025.06.09 15:30:00,1652.0,USDJPY!,buy,in,0.05,144.518,1652.0,- 0.35,0.0,0.00,9 489.48,,
2025.06.10 09:15:00,1653.0,USDJPY!,sell,out,0.05,144.47,1653.0,- 0.35,0.0,- 1.66,9 487.47,,
2025.06.10 13:45:00,1654.0,USDJPY!,sell,in,0.05,144.622,1654.0,- 0.35,0.0,0.00,9 487.12,,
2025.06.10 17:50:00,1655.0,USDJPY!,buy,out,0.05,144.765,1655.0,- 0.35,0.0,- 4.94,9 481.83,,
2025.06.10 18:00:00,1656.0,USDJPY!,buy,in,0.05,144.805,1656.0,- 0.35,0.0,0.00,9 481.48,,
2025.06.11 00:00:02,1657.0,USDJPY!,sell,out,0.05,144.809,1657.0,- 0.35,0.0, 0.14,9 481.27,,
2025.06.11 06:30:00,1658.0,USDJPY!,buy,in,0.05,145.052,1658.0,- 0.35,0.0,0.00,9 480.92,,
2025.06.11 15:32:43,1659.0,USDJPY!,sell,out,0.05,144.651,1659.0,- 0.35,0.0,- 13.86,9 466.71,sl 144.653,
2025.06.11 21:15:00,1660.0,USDJPY!,sell,in,0.05,144.35,1660.0,- 0.35,0.0,0.00,9 466.36,,
2025.06.13 07:25:00,1661.0,USDJPY!,buy,out,0.05,143.622,1661.0,- 0.35,0.0, 25.34,9 491.35,,
2025.06.13 10:45:00,1662.0,USDJPY!,buy,in,0.05,143.771,1662.0,- 0.35,0.0,0.00,9 491.00,,
2025.06.13 18:25:00,1663.0,USDJPY!,sell,out,0.05,144.011,1663.0,- 0.35,0.0, 8.33,9 498.98,,
2025.06.13 19:35:00,1664.0,USDJPY!,sell,in,0.05,143.971,1664.0,- 0.35,0.0,0.00,9 498.63,,
2025.06.13 23:30:00,1665.0,USDJPY!,buy,out,0.05,144.001,1665.0,- 0.35,0.0,- 1.04,9 497.24,,
2025.06.16 01:15:00,1666.0,USDJPY!,buy,in,0.05,144.614,1666.0,- 0.35,0.0,0.00,9 496.89,,
2025.06.16 08:30:00,1667.0,USDJPY!,sell,out,0.05,144.098,1667.0,- 0.35,0.0,- 17.90,9 478.64,,
2025.06.16 08:35:00,1668.0,USDJPY!,sell,in,0.05,144.04,1668.0,- 0.35,0.0,0.00,9 478.29,,
2025.06.16 19:25:00,1669.0,USDJPY!,buy,out,0.05,144.191,1669.0,- 0.35,0.0,- 5.24,9 472.70,,
2025.06.16 22:00:00,1670.0,USDJPY!,buy,in,0.05,144.603,1670.0,- 0.35,0.0,0.00,9 472.35,,
2025.06.17 07:15:00,1671.0,USDJPY!,sell,out,0.05,144.535,1671.0,- 0.35,0.0,- 2.35,9 469.65,,
2025.06.17 07:20:00,1672.0,USDJPY!,sell,in,0.05,144.547,1672.0,- 0.35,0.0,0.00,9 469.30,,
2025.06.17 12:05:00,1673.0,USDJPY!,buy,out,0.05,144.884,1673.0,- 0.35,0.0,- 11.63,9 457.32,,
2025.06.17 17:00:00,1674.0,USDJPY!,buy,in,0.05,144.891,1674.0,- 0.35,0.0,0.00,9 456.97,,
2025.06.18 05:15:00,1675.0,USDJPY!,sell,out,0.05,145.166,1675.0,- 0.35,0.0, 9.47,9 466.09,,
2025.06.18 05:20:01,1676.0,USDJPY!,sell,in,0.05,145.142,1676.0,- 0.35,0.0,0.00,9 465.74,,
2025.06.18 22:00:00,1677.0,USDJPY!,buy,out,0.05,145.038,1677.0,- 0.35,0.0, 3.59,9 468.98,,
2025.06.19 11:00:00,1678.0,USDJPY!,buy,in,0.05,145.39,1678.0,- 0.35,0.0,0.00,9 468.63,,
2025.06.19 21:30:00,1679.0,USDJPY!,sell,out,0.05,145.459,1679.0,- 0.35,0.0, 2.37,9 470.65,,
2025.06.19 21:35:00,1680.0,USDJPY!,sell,in,0.05,145.437,1680.0,- 0.35,0.0,0.00,9 470.30,,
2025.06.20 08:25:00,1681.0,USDJPY!,buy,out,0.05,145.423,1681.0,- 0.35,0.0, 0.48,9 470.43,,
2025.06.20 08:50:00,1682.0,USDJPY!,buy,in,0.05,145.477,1682.0,- 0.35,0.0,0.00,9 470.08,,
2025.06.20 23:30:00,1683.0,USDJPY!,sell,out,0.05,146.129,1683.0,- 0.35,0.0, 22.31,9 492.04,,
2025.06.23 00:05:04,1684.0,USDJPY!,buy,in,0.05,146.74,1684.0,- 0.35,0.0,0.00,9 491.69,,
2025.06.23 16:05:00,1685.0,USDJPY!,sell,out,0.05,147.354,1685.0,- 0.35,0.0, 20.83,9 512.17,,
2025.06.23 17:15:00,1686.0,USDJPY!,sell,in,0.05,146.813,1686.0,- 0.35,0.0,0.00,9 511.82,,
2025.06.24 23:20:00,1687.0,USDJPY!,buy,out,0.05,144.856,1687.0,- 0.35,0.0, 67.55,9 579.02,,
2025.06.25 01:55:00,1688.0,USDJPY!,buy,in,0.05,144.945,1688.0,- 0.35,0.0,0.00,9 578.67,,
2025.06.25 05:00:00,1689.0,USDJPY!,sell,out,0.05,144.657,1689.0,- 0.35,0.0,- 9.95,9 568.37,,
2025.06.25 08:05:00,1690.0,USDJPY!,buy,in,0.05,145.004,1690.0,- 0.35,0.0,0.00,9 568.02,,
2025.06.25 18:30:00,1691.0,USDJPY!,sell,out,0.05,145.623,1691.0,- 0.35,0.0, 21.25,9 588.92,,
2025.06.25 19:15:02,1692.0,USDJPY!,sell,in,0.05,145.463,1692.0,- 0.35,0.0,0.00,9 588.57,,
2025.06.26 15:10:02,1693.0,USDJPY!,buy,out,0.05,144.442,1693.0,- 0.35,0.0, 35.34,9 623.56,,
2025.06.27 01:35:00,1694.0,USDJPY!,buy,in,0.05,144.537,1694.0,- 0.35,0.0,0.00,9 623.21,,
2025.06.27 06:05:00,1695.0,USDJPY!,sell,out,0.05,144.301,1695.0,- 0.35,0.0,- 8.18,9 614.68,,
2025.06.27 13:15:01,1696.0,USDJPY!,buy,in,0.05,144.535,1696.0,- 0.35,0.0,0.00,9 614.33,,
2025.06.27 23:30:00,1697.0,USDJPY!,sell,out,0.05,144.689,1697.0,- 0.35,0.0, 5.32,9 619.30,,
2025.06.30 00:50:13,1698.0,USDJPY!,sell,in,0.05,144.368,1698.0,- 0.35,0.0,0.00,9 618.95,,
2025.06.30 12:45:00,1699.0,USDJPY!,buy,out,0.05,144.199,1699.0,- 0.35,0.0, 5.86,9 624.46,,
2025.06.30 13:00:00,1700.0,USDJPY!,buy,in,0.05,144.272,1700.0,- 0.35,0.0,0.00,9 624.11,,
2025.06.30 19:00:00,1701.0,USDJPY!,sell,out,0.05,144.167,1701.0,- 0.35,0.0,- 3.64,9 620.12,,
2025.06.30 20:40:00,1702.0,USDJPY!,sell,in,0.05,144.192,1702.0,- 0.35,0.0,0.00,9 619.77,,
2025.07.01 16:30:00,1703.0,USDJPY!,buy,out,0.05,143.225,1703.0,- 0.35,0.0, 33.76,9 653.18,,
2025.07.01 18:00:00,1704.0,USDJPY!,buy,in,0.05,143.441,1704.0,- 0.35,0.0,0.00,9 652.83,,
2025.07.01 23:50:00,1705.0,USDJPY!,sell,out,0.05,143.418,1705.0,- 0.35,0.0,- 0.80,9 651.68,,
2025.07.02 01:20:03,1706.0,USDJPY!,sell,in,0.05,143.388,1706.0,- 0.35,0.0,0.00,9 651.33,,
2025.07.02 05:00:00,1707.0,USDJPY!,buy,out,0.05,143.657,1707.0,- 0.35,0.0,- 9.36,9 641.62,,
2025.07.02 09:05:00,1708.0,USDJPY!,buy,in,0.05,143.783,1708.0,- 0.35,0.0,0.00,9 641.27,,
2025.07.02 20:20:00,1709.0,USDJPY!,sell,out,0.05,143.64,1709.0,- 0.35,0.0,- 4.98,9 635.94,,
2025.07.02 21:45:00,1710.0,USDJPY!,sell,in,0.05,143.603,1710.0,- 0.35,0.0,0.00,9 635.59,,
2025.07.03 05:30:01,1711.0,USDJPY!,buy,out,0.05,143.734,1711.0,- 0.35,0.0,- 4.56,9 630.68,,
2025.07.03 06:15:01,1712.0,USDJPY!,buy,in,0.05,143.698,1712.0,- 0.35,0.0,0.00,9 630.33,,
2025.07.03 23:45:00,1713.0,USDJPY!,sell,out,0.05,144.918,1713.0,- 0.35,0.0, 42.09,9 672.07,,
2025.07.04 01:00:00,1714.0,USDJPY!,sell,in,0.05,144.927,1714.0,- 0.35,0.0,0.00,9 671.72,,
2025.07.04 15:10:00,1715.0,USDJPY!,buy,out,0.05,144.402,1715.0,- 0.35,0.0, 18.18,9 689.55,,
2025.07.04 16:15:00,1716.0,USDJPY!,buy,in,0.05,144.462,1716.0,- 0.35,0.0,0.00,9 689.20,,
2025.07.04 23:30:00,1717.0,USDJPY!,sell,out,0.05,144.541,1717.0,- 0.35,0.0, 2.73,9 691.58,,
2025.07.07 05:55:00,1718.0,USDJPY!,buy,in,0.05,144.799,1718.0,- 0.35,0.0,0.00,9 691.23,,
2025.07.08 01:00:00,1719.0,USDJPY!,sell,out,0.05,146.01,1719.0,- 0.35,0.0, 41.47,9 732.35,,
2025.07.08 12:15:01,1720.0,USDJPY!,buy,in,0.05,146.218,1720.0,- 0.35,0.0,0.00,9 732.00,,
2025.07.08 20:45:00,1721.0,USDJPY!,sell,out,0.05,146.706,1721.0,- 0.35,0.0, 16.63,9 748.28,,
2025.07.08 23:05:01,1722.0,USDJPY!,sell,in,0.05,146.591,1722.0,- 0.35,0.0,0.00,9 747.93,,
2025.07.09 02:45:01,1723.0,USDJPY!,buy,out,0.05,146.863,1723.0,- 0.35,0.0,- 9.26,9 738.32,,
2025.07.09 03:35:00,1724.0,USDJPY!,buy,in,0.05,146.879,1724.0,- 0.35,0.0,0.00,9 737.97,,
2025.07.09 09:50:01,1725.0,USDJPY!,sell,out,0.05,146.912,1725.0,- 0.35,0.0, 1.12,9 738.74,,
2025.07.09 11:35:00,1726.0,USDJPY!,sell,in,0.05,146.721,1726.0,- 0.35,0.0,0.00,9 738.39,,
2025.07.10 07:00:00,1727.0,USDJPY!,buy,out,0.05,146.26,1727.0,- 0.35,0.0, 15.76,9 753.80,,
2025.07.10 11:35:08,1728.0,USDJPY!,buy,in,0.05,146.376,1728.0,- 0.35,0.0,0.00,9 753.45,,
2025.07.10 13:45:01,1729.0,USDJPY!,sell,out,0.05,146.109,1729.0,- 0.35,0.0,- 9.14,9 743.96,,
2025.07.10 16:35:00,1730.0,USDJPY!,buy,in,0.05,146.505,1730.0,- 0.35,0.0,0.00,9 743.61,,
2025.07.10 21:00:00,1731.0,USDJPY!,sell,out,0.05,146.327,1731.0,- 0.35,0.0,- 6.08,9 737.18,,
2025.07.11 00:20:12,1732.0,USDJPY!,sell,in,0.05,146.171,1732.0,- 0.35,0.0,0.00,9 736.83,,
2025.07.11 03:15:00,1733.0,USDJPY!,buy,out,0.05,146.329,1733.0,- 0.35,0.0,- 5.40,9 731.08,,
2025.07.11 04:00:00,1734.0,USDJPY!,buy,in,0.05,146.557,1734.0,- 0.35,0.0,0.00,9 730.73,,
2025.07.11 10:30:00,1735.0,USDJPY!,sell,out,0.05,146.744,1735.0,- 0.35,0.0, 6.37,9 736.75,,
2025.07.11 16:20:00,1736.0,USDJPY!,buy,in,0.05,147.055,1736.0,- 0.35,0.0,0.00,9 736.40,,
2025.07.11 23:30:00,1737.0,USDJPY!,sell,out,0.05,147.409,1737.0,- 0.35,0.0, 12.01,9 748.06,,
2025.07.14 01:00:00,1738.0,USDJPY!,sell,in,0.05,147.196,1738.0,- 0.35,0.0,0.00,9 747.71,,
2025.07.14 02:02:01,1739.0,USDJPY!,buy,out,0.05,147.523,1739.0,- 0.35,0.0,- 11.08,9 736.28,sl 147.523,
2025.07.14 04:10:00,1740.0,USDJPY!,sell,in,0.05,146.927,1740.0,- 0.35,0.0,0.00,9 735.93,,
2025.07.14 06:45:00,1741.0,USDJPY!,buy,out,0.05,147.365,1741.0,- 0.35,0.0,- 14.86,9 720.72,,
2025.07.14 13:20:00,1742.0,USDJPY!,sell,in,0.05,147.2,1742.0,- 0.35,0.0,0.00,9 720.37,,
2025.07.14 15:50:02,1743.0,USDJPY!,buy,out,0.05,147.415,1743.0,- 0.35,0.0,- 7.29,9 712.73,,
2025.07.14 16:15:00,1744.0,USDJPY!,buy,in,0.05,147.44,1744.0,- 0.35,0.0,0.00,9 712.38,,
2025.07.15 06:05:00,1745.0,USDJPY!,sell,out,0.05,147.575,1745.0,- 0.35,0.0, 4.57,9 716.60,,
2025.07.15 06:10:03,1746.0,USDJPY!,sell,in,0.05,147.579,1746.0,- 0.35,0.0,0.00,9 716.25,,
2025.07.15 10:15:00,1747.0,USDJPY!,buy,out,0.05,147.768,1747.0,- 0.35,0.0,- 6.40,9 709.50,,
2025.07.15 14:20:00,1748.0,USDJPY!,buy,in,0.05,147.891,1748.0,- 0.35,0.0,0.00,9 709.15,,
2025.07.16 09:20:15,1749.0,USDJPY!,sell,out,0.05,148.708,1749.0,- 0.35,0.0, 27.47,9 736.27,sl 148.709,
2025.07.16 10:00:00,1750.0,USDJPY!,sell,in,0.05,148.646,1750.0,- 0.35,0.0,0.00,9 735.92,,
2025.07.16 16:40:00,1751.0,USDJPY!,buy,out,0.05,148.854,1751.0,- 0.35,0.0,- 6.99,9 728.58,,
2025.07.17 02:50:00,1752.0,USDJPY!,buy,in,0.05,148.012,1752.0,- 0.35,0.0,0.00,9 728.23,,
2025.07.17 17:25:00,1753.0,USDJPY!,sell,out,0.05,148.49,1753.0,- 0.35,0.0, 16.10,9 743.98,,
2025.07.17 17:30:00,1754.0,USDJPY!,sell,in,0.05,148.407,1754.0,- 0.35,0.0,0.00,9 743.63,,
2025.07.17 21:30:00,1755.0,USDJPY!,buy,out,0.05,148.734,1755.0,- 0.35,0.0,- 10.99,9 732.29,,
2025.07.18 01:45:00,1756.0,USDJPY!,sell,in,0.05,148.402,1756.0,- 0.35,0.0,0.00,9 731.94,,
2025.07.18 06:30:00,1757.0,USDJPY!,buy,out,0.05,148.597,1757.0,- 0.35,0.0,- 6.56,9 725.03,,
2025.07.18 07:00:00,1758.0,USDJPY!,buy,in,0.05,148.671,1758.0,- 0.35,0.0,0.00,9 724.68,,
2025.07.18 14:05:02,1759.0,USDJPY!,sell,out,0.05,148.533,1759.0,- 0.35,0.0,- 4.65,9 719.68,,
2025.07.18 16:20:00,1760.0,USDJPY!,sell,in,0.05,148.327,1760.0,- 0.35,0.0,0.00,9 719.33,,
2025.07.18 19:15:00,1761.0,USDJPY!,buy,out,0.05,148.627,1761.0,- 0.35,0.0,- 10.09,9 708.89,,
2025.07.21 09:15:00,1762.0,USDJPY!,sell,in,0.05,148.122,1762.0,- 0.35,0.0,0.00,9 708.54,,
2025.07.21 23:10:00,1763.0,USDJPY!,buy,out,0.05,147.376,1763.0,- 0.35,0.0, 25.31,9 733.50,,
2025.07.22 02:50:00,1764.0,USDJPY!,buy,in,0.05,147.474,1764.0,- 0.35,0.0,0.00,9 733.15,,
2025.07.22 13:00:00,1765.0,USDJPY!,sell,out,0.05,147.438,1765.0,- 0.35,0.0,- 1.22,9 731.58,,
2025.07.22 14:45:00,1766.0,USDJPY!,sell,in,0.05,147.215,1766.0,- 0.35,0.0,0.00,9 731.23,,
2025.07.22 23:15:03,1767.0,USDJPY!,buy,out,0.05,146.656,1767.0,- 0.35,0.0, 19.06,9 749.94,,
2025.07.23 01:35:02,1768.0,USDJPY!,buy,in,0.05,146.745,1768.0,- 0.35,0.0,0.00,9 749.59,,
2025.07.23 02:14:42,1769.0,USDJPY!,sell,out,0.05,146.306,1769.0,- 0.35,0.0,- 15.00,9 734.24,sl 146.310,
2025.07.23 02:35:00,1770.0,USDJPY!,buy,in,0.05,146.847,1770.0,- 0.35,0.0,0.00,9 733.89,,
2025.07.23 03:28:11,1771.0,USDJPY!,sell,out,0.05,146.249,1771.0,- 0.35,0.0,- 20.44,9 713.10,sl 146.249,
2025.07.23 07:05:00,1772.0,USDJPY!,buy,in,0.05,146.979,1772.0,- 0.35,0.0,0.00,9 712.75,,
2025.07.23 12:35:01,1773.0,USDJPY!,sell,out,0.05,146.544,1773.0,- 0.35,0.0,- 14.84,9 697.56,,
2025.07.23 12:40:00,1774.0,USDJPY!,sell,in,0.05,146.53,1774.0,- 0.35,0.0,0.00,9 697.21,,
2025.07.23 20:35:00,1775.0,USDJPY!,buy,out,0.05,146.574,1775.0,- 0.35,0.0,- 1.50,9 695.36,,
2025.07.23 20:45:00,1776.0,USDJPY!,buy,in,0.05,146.6,1776.0,- 0.35,0.0,0.00,9 695.01,,
2025.07.24 02:20:02,1777.0,USDJPY!,sell,out,0.05,146.329,1777.0,- 0.35,0.0,- 9.26,9 685.40,,
2025.07.24 02:25:02,1778.0,USDJPY!,sell,in,0.05,146.295,1778.0,- 0.35,0.0,0.00,9 685.05,,
2025.07.24 09:45:00,1779.0,USDJPY!,buy,out,0.05,146.279,1779.0,- 0.35,0.0, 0.55,9 685.25,,
2025.07.24 10:50:00,1780.0,USDJPY!,buy,in,0.05,146.384,1780.0,- 0.35,0.0,0.00,9 684.90,,
2025.07.25 08:45:00,1781.0,USDJPY!,sell,out,0.05,147.114,1781.0,- 0.35,0.0, 24.81,9 709.36,,
2025.07.25 09:00:00,1782.0,USDJPY!,sell,in,0.05,146.936,1782.0,- 0.35,0.0,0.00,9 709.01,,
2025.07.25 11:05:14,1783.0,USDJPY!,buy,out,0.05,147.495,1783.0,- 0.35,0.0,- 18.95,9 689.71,sl 147.494,
2025.07.25 12:05:00,1784.0,USDJPY!,buy,in,0.05,147.827,1784.0,- 0.35,0.0,0.00,9 689.36,,
2025.07.25 17:15:00,1785.0,USDJPY!,sell,out,0.05,147.571,1785.0,- 0.35,0.0,- 8.67,9 680.34,,
2025.07.25 21:50:00,1786.0,USDJPY!,sell,in,0.05,147.604,1786.0,- 0.35,0.0,0.00,9 679.99,,
2025.07.25 23:30:00,1787.0,USDJPY!,buy,out,0.05,147.664,1787.0,- 0.35,0.0,- 2.03,9 677.61,,
2025.07.28 02:00:00,1788.0,USDJPY!,buy,in,0.05,147.817,1788.0,- 0.35,0.0,0.00,9 677.26,,
2025.07.28 04:03:53,1789.0,USDJPY!,sell,out,0.05,147.528,1789.0,- 0.35,0.0,- 9.79,9 667.12,sl 147.529,
2025.07.28 09:30:00,1790.0,USDJPY!,buy,in,0.05,148.136,1790.0,- 0.35,0.0,0.00,9 666.77,,
2025.07.28 16:00:00,1791.0,USDJPY!,sell,out,0.05,148.051,1791.0,- 0.35,0.0,- 2.87,9 663.55,,
2025.07.28 19:15:00,1792.0,USDJPY!,buy,in,0.05,148.495,1792.0,- 0.35,0.0,0.00,9 663.20,,
2025.07.29 06:50:01,1793.0,USDJPY!,sell,out,0.05,148.341,1793.0,- 0.35,0.0,- 5.19,9 657.66,,
2025.07.29 06:55:00,1794.0,USDJPY!,sell,in,0.05,148.328,1794.0,- 0.35,0.0,0.00,9 657.31,,
2025.07.29 10:30:15,1795.0,USDJPY!,buy,out,0.05,148.709,1795.0,- 0.35,0.0,- 12.81,9 644.15,sl 148.709,
2025.07.29 14:35:00,1796.0,USDJPY!,buy,in,0.05,148.634,1796.0,- 0.35,0.0,0.00,9 643.80,,
2025.07.29 22:20:00,1797.0,USDJPY!,sell,out,0.05,148.376,1797.0,- 0.35,0.0,- 8.69,9 634.76,,
2025.07.30 03:45:00,1798.0,USDJPY!,sell,in,0.05,148.238,1798.0,- 0.35,0.0,0.00,9 634.41,,
2025.07.30 13:15:00,1799.0,USDJPY!,buy,out,0.05,148.096,1799.0,- 0.35,0.0, 4.79,9 638.85,,
2025.07.30 13:20:00,1800.0,USDJPY!,buy,in,0.05,148.156,1800.0,- 0.35,0.0,0.00,9 638.50,,
2025.07.31 04:15:00,1801.0,USDJPY!,sell,out,0.05,149.219,1801.0,- 0.35,0.0, 35.62,9 673.77,,
2025.07.31 05:00:00,1802.0,USDJPY!,sell,in,0.05,148.977,1802.0,- 0.35,0.0,0.00,9 673.42,,
2025.07.31 10:30:00,1803.0,USDJPY!,buy,out,0.05,149.285,1803.0,- 0.35,0.0,- 10.32,9 662.75,,
2025.07.31 11:35:00,1804.0,USDJPY!,buy,in,0.05,149.601,1804.0,- 0.35,0.0,0.00,9 662.40,,
2025.08.01 08:27:56,1805.0,USDJPY!,sell,out,0.05,150.553,1805.0,- 0.35,0.0, 31.62,9 693.67,sl 150.553,
2025.08.01 08:35:01,1806.0,USDJPY!,sell,in,0.05,150.52,1806.0,- 0.35,0.0,0.00,9 693.32,,
2025.08.01 23:30:00,1807.0,USDJPY!,buy,out,0.05,147.32,1807.0,- 0.35,0.0, 108.61,9 801.58,,
,,,,,,,,- 632.10,0.0, 433.68,9 801.58,,
